perturbagen	down-imputed	down-measured	up-imputed	up-measured
TRCN0000026526	0	5	1	1
TRCN0000026529	2	3	0	0
TRCN0000026534	4	13	0	3
TRCN0000026536	0	6	0	0
TRCN0000026537	0	8	0	1
TRCN0000026538	1	7	2	0
TRCN0000026540	1	7	1	1
TRCN0000026541	0	4	1	0
TRCN0000026543	6	20	4	20
TRCN0000026546	0	8	0	1
TRCN0000026547	0	3	0	3
TRCN0000026550	0	3	1	1
TRCN0000026552	2	4	0	0
TRCN0000026554	3	6	0	2
TRCN0000026561	113	89	79	70
TRCN0000026562	4	14	1	7
TRCN0000026570	1	7	0	1
TRCN0000026573	11	28	3	4
TRCN0000026591	1	11	0	0
TRCN0000026592	31	34	27	25
TRCN0000027134	6	16	2	4
TRCN0000027135	0	5	0	0
TRCN0000027136	4	4	1	1
TRCN0000027141	0	3	0	1
TRCN0000027142	3	23	4	6
TRCN0000027143	2	6	1	1
TRCN0000027144	1	14	0	9
TRCN0000027146	1	7	0	2
TRCN0000027148	0	8	0	2
TRCN0000027149	8	27	3	12
TRCN0000027151	1	6	2	1
TRCN0000027152	0	13	1	2
TRCN0000027153	0	2	0	0
TRCN0000027155	4	12	3	7
TRCN0000027156	0	2	0	0
TRCN0000027159	1	14	1	4
TRCN0000027160	12	43	7	14
TRCN0000027161	0	3	2	2
TRCN0000027162	1	12	1	6
TRCN0000027163	0	8	0	3
TRCN0000027167	27	37	9	11
TRCN0000027169	2	7	0	1
TRCN0000027170	0	2	0	2
TRCN0000027173	0	5	0	0
TRCN0000027177	0	2	0	2
TRCN0000027178	7	17	2	0
TRCN0000027179	1	10	2	4
TRCN0000027180	1	11	1	0
TRCN0000027184	2	13	1	3
TRCN0000027185	0	2	0	0
TRCN0000027190	1	21	1	8
TRCN0000027196	1	6	1	3
TRCN0000027197	43	51	37	23
TRCN0000027200	3	13	6	5
TRCN0000027203	1	8	1	5
TRCN0000027212	0	4	0	1
TRCN0000027214	2	1	2	1
TRCN0000027215	0	1	0	0
TRCN0000027216	204	92	165	79
TRCN0000027220	15	33	13	13
TRCN0000027222	1	3	0	0
TRCN0000027224	4	16	1	1
TRCN0000027227	2	6	1	3
TRCN0000027231	1	9	1	10
TRCN0000027235	0	2	1	1
TRCN0000027239	0	1	0	1
TRCN0000027240	7	12	2	4
TRCN0000027242	0	4	0	1
TRCN0000027250	2	3	6	2
TRCN0000027252	0	5	0	1
TRCN0000027253	3	6	2	2
TRCN0000027257	1	8	1	2
TRCN0000027260	0	12	0	3
TRCN0000027261	370	157	630	178
TRCN0000027263	6	21	1	9
TRCN0000027266	6	26	2	9
TRCN0000027269	0	5	0	3
TRCN0000027270	7	25	5	12
TRCN0000027272	1	8	0	1
TRCN0000027275	0	4	1	2
TRCN0000027278	6	24	5	6
TRCN0000027280	1	11	1	5
TRCN0000027281	2	11	5	8
TRCN0000027285	8	19	2	9
TRCN0000027287	26	49	42	30
TRCN0000027288	0	9	0	2
TRCN0000027289	8	13	10	8
TRCN0000027292	21	16	11	20
TRCN0000027298	1	9	0	0
TRCN0000027302	1	5	2	1
TRCN0000027309	8	27	8	12
TRCN0000027310	1	10	1	3
TRCN0000028036	41	47	24	27
TRCN0000028043	1	11	0	4
TRCN0000028044	19	33	22	16
TRCN0000028052	0	8	0	5
TRCN0000028060	32	26	8	8
TRCN0000028063	42	54	55	29
TRCN0000028068	1	12	1	2
TRCN0000028069	2	7	5	4
TRCN0000028070	1	8	0	0
TRCN0000028071	13	30	8	8
TRCN0000028082	5	14	5	8
TRCN0000028083	1	12	1	3
TRCN0000028085	14	55	9	4
TRCN0000028091	11	24	3	5
TRCN0000028097	1	4	0	4
TRCN0000028108	172	90	163	83
TRCN0000028110	2	7	0	2
TRCN0000028112	140	81	82	47
TRCN0000028395	1	4	2	3
TRCN0000028397	6	33	7	9
TRCN0000028398	6	24	6	6
TRCN0000028400	0	13	3	9
TRCN0000028407	1	3	1	3
TRCN0000028409	0	1	0	1
TRCN0000028411	2	8	0	2
TRCN0000028412	5	11	0	3
TRCN0000028413	3	2	2	1
TRCN0000028417	0	1	0	0
TRCN0000028419	0	6	1	2
TRCN0000028421	0	2	0	1
TRCN0000028424	7	6	0	1
TRCN0000028425	1	1	0	3
TRCN0000028427	3	14	1	3
TRCN0000028428	2	23	2	6
TRCN0000028434	0	10	1	3
TRCN0000028436	3	4	0	0
TRCN0000028440	0	4	1	1
TRCN0000028442	0	11	1	7
TRCN0000028443	1	3	0	1
TRCN0000028444	0	4	1	0
TRCN0000028446	5	21	0	2
TRCN0000028447	94	74	208	70
TRCN0000028449	2	8	0	3
TRCN0000028450	7	7	0	3
TRCN0000028456	31	34	46	24
TRCN0000028457	0	1	0	1
TRCN0000028463	38	46	30	15
TRCN0000028466	7	23	2	10
TRCN0000028470	2	13	3	3
TRCN0000028477	2	18	5	6
TRCN0000028478	4	22	3	5
TRCN0000028484	6	19	4	17
TRCN0000028485	2	12	1	4
TRCN0000028486	0	4	0	0
TRCN0000028487	42	44	28	18
TRCN0000028488	7	25	1	4
TRCN0000028492	2	2	4	1
TRCN0000028495	2	4	0	4
TRCN0000028496	6	11	1	3
TRCN0000028500	0	7	2	0
TRCN0000028501	25	40	8	12
TRCN0000028502	0	5	0	2
TRCN0000028503	49	43	40	36
TRCN0000028507	1	7	3	12
TRCN0000028508	6	18	2	4
TRCN0000028509	1	9	1	0
TRCN0000028519	3	9	0	4
TRCN0000028520	1	14	1	2
TRCN0000028521	4	42	6	12
TRCN0000028522	2	4	1	1
TRCN0000028523	1	2	0	1
TRCN0000028526	2	24	1	5
TRCN0000028532	1	7	0	1
TRCN0000028533	4	16	2	4
TRCN0000028534	1	9	0	2
TRCN0000028535	0	4	0	0
TRCN0000028541	4	18	6	12
TRCN0000028542	5	21	2	9
TRCN0000028547	3	15	1	13
TRCN0000028558	1	15	1	4
TRCN0000028563	1	3	1	0
TRCN0000028564	6	16	1	3
TRCN0000028565	2	9	2	8
TRCN0000028568	0	11	0	4
TRCN0000028580	1	3	0	2
TRCN0000028582	1	13	0	1
TRCN0000028584	0	1	0	1
TRCN0000028585	1	13	2	1
TRCN0000028586	3	8	1	3
TRCN0000028589	0	3	0	2
TRCN0000028590	22	49	21	28
TRCN0000028593	1	22	2	6
TRCN0000028599	1	0	1	0
TRCN0000028600	1	10	0	1
TRCN0000028602	15	31	15	19
TRCN0000028607	1	2	1	1
TRCN0000028612	0	5	2	0
TRCN0000028614	1	6	0	3
TRCN0000028618	1	15	1	4
TRCN0000028636	0	4	0	0
TRCN0000028643	12	38	6	15
TRCN0000028647	0	5	1	1
TRCN0000028652	11	21	3	10
TRCN0000028655	0	10	0	3
TRCN0000028658	1	6	0	2
TRCN0000028663	3	10	0	1
TRCN0000029024	0	10	0	1
TRCN0000029025	1	6	2	0
TRCN0000029026	10	26	4	3
TRCN0000029027	3	10	3	7
TRCN0000029028	0	2	0	0
TRCN0000029029	7	21	1	6
TRCN0000029030	10	14	9	16
TRCN0000029031	2	9	2	1
TRCN0000029032	1	9	1	0
TRCN0000029033	1	6	2	2
TRCN0000029079	0	2	2	0
TRCN0000029080	5	9	1	3
TRCN0000029083	4	28	2	16
TRCN0000029089	2	6	0	0
TRCN0000029090	1	8	0	3
TRCN0000029091	0	6	0	1
TRCN0000029114	3	17	2	1
TRCN0000029117	4	24	2	5
TRCN0000029118	2	14	4	2
TRCN0000029119	12	28	3	1
TRCN0000029120	5	19	4	6
TRCN0000029121	17	34	12	6
TRCN0000029126	3	21	2	3
TRCN0000029127	37	46	65	28
TRCN0000029128	49	51	35	33
TRCN0000029130	0	5	0	0
TRCN0000029133	0	18	1	6
TRCN0000029144	132	85	254	59
TRCN0000029147	20	41	10	13
TRCN0000029148	30	43	48	42
TRCN0000029204	7	23	1	4
TRCN0000029205	8	30	14	11
TRCN0000029206	80	63	51	24
TRCN0000029211	2	14	1	2
TRCN0000029213	12	23	16	23
TRCN0000029214	0	4	0	1
TRCN0000029215	0	6	1	1
TRCN0000029216	14	23	3	3
TRCN0000029220	4	19	4	5
TRCN0000029221	113	88	55	73
TRCN0000029223	0	4	2	3
TRCN0000029225	1	4	1	2
TRCN0000029226	14	27	2	7
TRCN0000029245	1	6	1	2
TRCN0000029247	24	32	28	16
TRCN0000029248	1	12	0	2
TRCN0000029255	0	7	0	1
TRCN0000029256	0	12	1	2
TRCN0000029257	0	6	0	1
TRCN0000029259	1	8	1	0
TRCN0000029260	0	6	1	1
TRCN0000029261	3	5	0	2
TRCN0000029289	2	17	1	0
TRCN0000029290	2	14	1	9
TRCN0000029291	0	3	0	1
TRCN0000029294	0	1	1	1
TRCN0000029295	1	11	1	2
TRCN0000029298	4	2	1	2
TRCN0000029299	3	0	2	0
TRCN0000029300	1	3	0	2
TRCN0000029301	1	8	0	2
TRCN0000029304	4	3	2	0
TRCN0000029305	3	15	1	6
TRCN0000029306	1	5	1	0
TRCN0000029324	3	14	3	6
TRCN0000029326	21	38	9	17
TRCN0000029327	3	15	3	4
TRCN0000029339	3	4	0	0
TRCN0000029342	1	8	0	2
TRCN0000029343	20	36	4	22
TRCN0000029354	0	8	0	2
TRCN0000029357	2	6	0	5
TRCN0000029358	0	2	0	0
TRCN0000029369	1	13	1	2
TRCN0000029371	40	48	21	33
TRCN0000029372	23	39	11	5
TRCN0000029373	0	2	0	1
TRCN0000029379	3	7	1	6
TRCN0000029380	0	6	1	1
TRCN0000029381	2	6	2	4
TRCN0000029389	2	5	0	2
TRCN0000029390	14	36	4	28
TRCN0000029392	18	26	11	20
TRCN0000029399	1	7	0	2
TRCN0000029401	1	7	0	1
TRCN0000029402	5	7	1	4
TRCN0000029404	0	2	0	0
TRCN0000029405	1	2	1	3
TRCN0000029406	2	12	4	7
TRCN0000029409	23	44	10	10
TRCN0000029410	1	6	1	5
TRCN0000029412	6	24	14	15
TRCN0000029413	0	3	0	1
TRCN0000029425	7	33	12	5
TRCN0000029426	2	23	0	5
TRCN0000029428	1	8	1	0
TRCN0000029429	2	4	0	4
TRCN0000029430	0	5	0	0
TRCN0000029431	2	2	1	6
TRCN0000029434	3	20	1	6
TRCN0000029435	2	9	5	2
TRCN0000029436	5	8	1	6
TRCN0000029446	4	17	6	6
TRCN0000029448	2	7	0	1
TRCN0000029449	1	13	1	3
TRCN0000029454	2	12	1	2
TRCN0000029455	0	6	0	1
TRCN0000029456	1	11	2	4
TRCN0000029459	1	23	2	0
TRCN0000029460	9	24	1	9
TRCN0000029461	3	5	2	3
TRCN0000029469	2	18	1	1
TRCN0000029470	2	18	5	3
TRCN0000029471	40	25	43	25
TRCN0000029509	0	5	0	0
TRCN0000029510	0	8	0	2
TRCN0000029511	0	11	2	4
TRCN0000029514	2	3	0	0
TRCN0000029517	109	72	65	41
TRCN0000029519	7	29	2	1
TRCN0000029520	4	6	2	5
TRCN0000029521	1	2	0	3
TRCN0000029530	2	10	2	1
TRCN0000029531	11	33	5	7
TRCN0000029533	2	20	2	1
TRCN0000029534	6	5	1	3
TRCN0000029537	3	17	5	6
TRCN0000029538	2	18	0	3
TRCN0000029539	2	7	0	8
TRCN0000029542	10	21	10	11
TRCN0000029543	0	5	1	0
TRCN0000029559	8	35	12	20
TRCN0000029560	9	24	5	13
TRCN0000029561	15	24	5	13
TRCN0000029575	11	24	0	8
TRCN0000029576	3	6	1	0
TRCN0000029577	0	18	0	3
TRCN0000029629	3	26	4	7
TRCN0000029630	13	26	2	6
TRCN0000029632	1	11	0	2
TRCN0000029634	0	6	1	0
TRCN0000029638	9	25	6	18
TRCN0000029640	0	11	0	1
TRCN0000029641	0	2	0	6
TRCN0000029642	3	5	0	1
TRCN0000029648	1	12	2	3
TRCN0000029654	8	12	3	8
TRCN0000029655	4	16	4	1
TRCN0000029656	3	27	3	3
TRCN0000029684	1	16	2	2
TRCN0000029685	3	2	1	0
TRCN0000029686	0	3	0	1
TRCN0000029699	49	50	129	47
TRCN0000029700	3	2	1	2
TRCN0000029701	62	62	31	20
TRCN0000029706	1	4	0	3
TRCN0000029708	2	5	2	2
TRCN0000029709	9	40	10	37
TRCN0000029710	2	7	1	7
TRCN0000029711	0	4	0	4
TRCN0000029719	6	25	4	3
TRCN0000029720	4	4	2	5
TRCN0000029721	13	37	3	6
TRCN0000029745	0	10	0	6
TRCN0000029747	50	55	36	23
TRCN0000029748	29	47	41	23
TRCN0000029749	3	14	0	0
TRCN0000029752	2	6	0	1
TRCN0000029753	1	16	4	6
TRCN0000029774	0	9	0	4
TRCN0000029776	1	2	0	2
TRCN0000029777	3	22	3	6
TRCN0000029784	9	35	24	26
TRCN0000029788	0	12	1	3
TRCN0000029791	5	17	1	10
TRCN0000029792	2	11	2	4
TRCN0000029804	0	3	0	0
TRCN0000029805	1	3	0	0
TRCN0000029808	1	11	0	0
TRCN0000029814	19	37	2	7
TRCN0000029815	8	25	1	7
TRCN0000029816	0	8	1	2
TRCN0000029829	7	30	7	17
TRCN0000029830	0	8	0	0
TRCN0000029833	13	30	18	14
TRCN0000033254	91	63	152	82
TRCN0000033255	0	5	1	3
TRCN0000033256	87	74	59	45
TRCN0000033257	132	59	127	56
TRCN0000033258	1	3	2	1
TRCN0000033259	62	63	115	51
TRCN0000033260	16	40	9	10
TRCN0000033261	205	89	79	46
TRCN0000033262	4	23	6	7
TRCN0000033263	194	83	396	78
TRCN0000033264	6	28	2	6
TRCN0000033265	12	33	2	12
TRCN0000033266	39	64	50	30
TRCN0000033267	0	7	0	3
TRCN0000033268	1	23	1	13
TRCN0000033269	1	2	0	0
TRCN0000033271	0	2	2	1
TRCN0000033272	1	0	0	0
TRCN0000033273	0	0	0	1
TRCN0000033274	1	5	1	1
TRCN0000033275	3	13	4	5
TRCN0000033276	3	22	2	5
TRCN0000033277	2	10	0	0
TRCN0000033278	0	2	0	1
TRCN0000033279	1	1	0	0
TRCN0000033280	0	1	1	1
TRCN0000033281	6	34	3	7
TRCN0000033282	0	4	0	2
TRCN0000033284	3	10	1	5
TRCN0000033285	7	14	3	8
TRCN0000033286	0	8	0	0
TRCN0000033287	67	49	28	32
TRCN0000033288	0	6	2	0
TRCN0000033289	0	3	0	0
TRCN0000033290	4	15	1	9
TRCN0000033291	0	1	0	0
TRCN0000033292	0	3	0	1
TRCN0000033293	8	20	0	2
TRCN0000033301	0	9	2	2
TRCN0000033302	2	10	0	0
TRCN0000033303	0	18	0	2
TRCN0000033304	1	13	0	4
TRCN0000033305	0	19	3	0
TRCN0000033306	1	8	4	2
TRCN0000033308	43	36	21	36
TRCN0000033309	1	2	1	0
TRCN0000033311	6	6	5	1
TRCN0000033315	0	9	4	0
TRCN0000033316	5	12	1	7
TRCN0000033317	0	4	0	3
TRCN0000033335	4	10	1	4
TRCN0000033336	1	19	3	3
TRCN0000033338	1	2	0	0
TRCN0000033340	18	36	11	7
TRCN0000033341	9	30	5	2
TRCN0000033342	0	8	0	2
TRCN0000033343	0	3	0	1
TRCN0000033345	0	4	1	4
TRCN0000033364	0	4	4	1
TRCN0000033365	0	3	0	2
TRCN0000033386	0	2	1	0
TRCN0000033388	1	6	0	1
TRCN0000033401	0	10	0	3
TRCN0000033402	2	3	0	1
TRCN0000033407	0	5	2	3
TRCN0000033430	0	1	0	2
TRCN0000033431	0	7	1	2
TRCN0000033432	0	1	0	0
TRCN0000033433	1	3	0	3
TRCN0000033436	4	15	2	7
TRCN0000033454	6	11	1	7
TRCN0000033456	428	257	572	256
TRCN0000033457	99	73	40	29
TRCN0000033458	40	25	73	19
TRCN0000033464	3	22	2	3
TRCN0000033465	0	8	0	2
TRCN0000033467	2	9	0	1
TRCN0000033469	3	13	4	7
TRCN0000033470	10	23	1	9
TRCN0000033471	1	13	1	3
TRCN0000033494	2	8	2	3
TRCN0000033495	2	5	2	3
TRCN0000033496	2	6	0	1
TRCN0000033499	4	6	0	0
TRCN0000033500	1	7	0	3
TRCN0000033501	1	9	0	2
TRCN0000033502	4	1	1	2
TRCN0000033503	1	0	1	0
TRCN0000033504	0	5	0	1
TRCN0000033506	1	5	1	2
TRCN0000033508	6	10	2	1
TRCN0000033513	0	3	0	1
TRCN0000033524	2	17	0	5
TRCN0000033525	8	16	6	7
TRCN0000033526	36	41	22	24
TRCN0000033529	2	8	1	3
TRCN0000033530	0	5	0	0
TRCN0000033531	2	1	0	0
TRCN0000033534	0	5	1	2
TRCN0000033535	5	9	3	0
TRCN0000033536	1	14	2	0
TRCN0000033546	2	5	3	2
TRCN0000033547	0	19	4	5
TRCN0000033548	0	5	0	0
TRCN0000033549	2	9	0	1
TRCN0000033550	4	1	1	0
TRCN0000033551	100	66	180	68
TRCN0000033553	40	52	81	30
TRCN0000033561	0	6	1	0
TRCN0000033562	23	35	14	11
TRCN0000033574	14	37	8	11
TRCN0000033576	31	24	21	16
TRCN0000033577	13	39	2	13
TRCN0000033600	2	16	1	1
TRCN0000033601	3	6	0	0
TRCN0000033602	5	20	11	13
TRCN0000033611	8	39	6	16
TRCN0000033612	0	15	0	4
TRCN0000033613	2	9	2	3
TRCN0000033616	3	7	0	2
TRCN0000033619	1	12	5	10
TRCN0000033621	0	5	0	2
TRCN0000033623	1	10	1	6
TRCN0000033636	0	4	1	2
TRCN0000033637	1	14	0	3
TRCN0000033638	2	21	1	4
TRCN0000033649	0	8	2	2
TRCN0000033650	4	11	3	2
TRCN0000033653	6	16	2	5
TRCN0000033654	179	88	462	74
TRCN0000033656	4	19	1	2
TRCN0000033657	0	11	2	2
TRCN0000033658	2	16	0	4
TRCN0000033660	24	32	8	13
TRCN0000033661	5	15	21	15
TRCN0000033662	211	88	189	77
TRCN0000033685	0	9	2	2
TRCN0000033686	1	4	1	3
TRCN0000033688	2	8	0	2
TRCN0000033705	1	15	0	3
TRCN0000033706	2	11	0	22
TRCN0000033707	21	29	31	23
TRCN0000033708	1	13	1	4
TRCN0000033749	0	16	0	8
TRCN0000033751	1	13	1	3
TRCN0000033753	3	16	1	6
TRCN0000033819	0	11	2	3
TRCN0000033834	1	12	4	2
TRCN0000033836	0	9	2	7
TRCN0000033837	4	10	1	7
TRCN0000033840	2	24	6	2
TRCN0000033841	11	39	6	12
TRCN0000033842	0	9	0	1
TRCN0000033856	11	25	48	48
TRCN0000033857	0	4	1	0
TRCN0000033858	9	27	11	20
TRCN0000033894	35	42	31	14
TRCN0000034119	2	9	1	0
TRCN0000034120	0	5	1	1
TRCN0000034122	0	2	1	0
TRCN0000034123	3	10	2	3
TRCN0000034215	2	12	0	1
TRCN0000034216	29	33	7	14
TRCN0000034217	3	21	0	5
TRCN0000034219	11	22	11	9
TRCN0000034220	13	41	24	15
TRCN0000034223	2	29	2	4
TRCN0000034229	4	10	3	6
TRCN0000034230	0	16	2	4
TRCN0000034232	8	15	6	7
TRCN0000034239	1	10	2	3
TRCN0000034241	3	18	3	7
TRCN0000034243	0	10	1	2
TRCN0000034254	36	48	43	25
TRCN0000034255	29	33	30	33
TRCN0000034257	9	23	10	11
TRCN0000034259	1	6	0	0
TRCN0000034261	5	6	3	2
TRCN0000034262	0	14	3	2
TRCN0000034285	2	21	1	7
TRCN0000034286	1	10	1	0
TRCN0000034288	0	12	0	1
TRCN0000034289	1	6	0	0
TRCN0000034291	0	6	0	1
TRCN0000034293	0	10	2	4
TRCN0000034520	0	6	1	1
TRCN0000034521	1	10	1	4
TRCN0000034522	0	2	0	1
TRCN0000034534	5	22	2	5
TRCN0000034535	0	5	0	1
TRCN0000034536	0	4	0	1
TRCN0000034549	3	24	0	7
TRCN0000034551	0	13	1	5
TRCN0000034553	32	45	18	19
TRCN0000034572	5	13	3	3
TRCN0000034579	15	28	5	7
TRCN0000034581	6	26	6	8
TRCN0000034583	11	24	0	6
TRCN0000034590	10	21	0	3
TRCN0000034591	1	12	1	4
TRCN0000034592	0	4	2	1
TRCN0000034616	1	8	1	3
TRCN0000034617	8	17	1	1
TRCN0000034618	3	15	0	0
TRCN0000034650	1	5	0	0
TRCN0000034651	0	8	0	3
TRCN0000034654	6	16	3	3
TRCN0000034655	0	3	1	3
TRCN0000034658	6	24	0	0
TRCN0000034719	1	20	1	2
TRCN0000034722	3	27	10	10
TRCN0000034729	15	44	21	13
TRCN0000034730	0	2	0	2
TRCN0000034731	9	21	6	13
TRCN0000034734	4	22	2	1
TRCN0000034735	2	15	3	8
TRCN0000034737	2	11	0	4
TRCN0000034770	0	1	0	0
TRCN0000034772	0	9	0	4
TRCN0000034773	3	13	1	6
TRCN0000034784	3	18	0	6
TRCN0000034785	0	18	1	4
TRCN0000034786	2	2	0	1
TRCN0000034804	13	27	11	14
TRCN0000034805	5	6	1	2
TRCN0000034806	0	0	0	1
TRCN0000034824	2	16	0	3
TRCN0000034825	0	6	1	3
TRCN0000034826	1	7	0	1
TRCN0000034831	1	12	0	0
TRCN0000034832	11	17	3	5
TRCN0000034833	8	29	7	10
TRCN0000034840	49	53	28	24
TRCN0000034842	2	15	3	12
TRCN0000034843	4	21	6	11
TRCN0000034845	1	5	0	1
TRCN0000034849	0	3	0	0
TRCN0000034852	0	4	0	0
TRCN0000034853	0	2	0	0
TRCN0000034865	1	5	0	2
TRCN0000034866	2	12	1	4
TRCN0000034868	0	4	1	2
TRCN0000034904	4	21	9	31
TRCN0000034906	0	6	0	0
TRCN0000034907	0	12	0	3
TRCN0000034925	0	2	1	0
TRCN0000034926	401	125	556	128
TRCN0000034927	4	24	3	8
TRCN0000034934	14	26	28	10
TRCN0000034935	285	106	185	77
TRCN0000034937	12	39	9	6
TRCN0000034940	6	38	1	11
TRCN0000034942	9	23	2	7
TRCN0000034943	2	13	1	2
TRCN0000034946	0	7	1	1
TRCN0000034947	3	16	1	2
TRCN0000034948	0	9	0	0
TRCN0000034964	1	7	0	3
TRCN0000034967	2	8	0	2
TRCN0000034968	1	3	0	1
TRCN0000034970	0	10	0	5
TRCN0000034971	12	41	10	14
TRCN0000034973	4	6	3	3
TRCN0000034999	0	7	0	2
TRCN0000035000	0	15	1	6
TRCN0000035003	7	24	1	6
TRCN0000035011	1	7	0	0
TRCN0000035012	4	19	5	10
TRCN0000035013	6	16	0	1
TRCN0000035014	1	15	3	5
TRCN0000035015	15	27	10	16
TRCN0000035016	2	7	3	1
TRCN0000035049	138	65	158	57
TRCN0000035050	1	14	2	2
TRCN0000035051	1	15	1	5
TRCN0000035059	0	3	0	0
TRCN0000035060	2	6	0	1
TRCN0000035062	20	25	8	12
TRCN0000035079	69	81	140	59
TRCN0000035081	280	108	141	104
TRCN0000035083	27	32	7	14
TRCN0000035084	0	1	1	3
TRCN0000035085	9	30	5	8
TRCN0000035086	13	14	6	3
TRCN0000035104	1	6	0	1
TRCN0000035105	19	21	15	27
TRCN0000035107	2	13	7	4
TRCN0000035115	0	7	1	1
TRCN0000035116	1	8	0	0
TRCN0000035118	2	8	1	2
TRCN0000035194	2	4	2	3
TRCN0000035195	5	37	3	14
TRCN0000035196	1	35	6	15
TRCN0000035200	0	2	0	0
TRCN0000035201	0	2	0	1
TRCN0000035202	0	5	1	2
TRCN0000035203	7	18	2	8
TRCN0000035224	14	49	7	23
TRCN0000035225	3	16	0	0
TRCN0000035226	0	4	0	1
TRCN0000035234	1	10	1	2
TRCN0000035235	0	3	0	0
TRCN0000035236	1	3	0	1
TRCN0000035238	2	7	3	1
TRCN0000035249	4	16	0	3
TRCN0000035250	3	12	1	4
TRCN0000035251	3	4	0	2
TRCN0000035264	0	1	0	1
TRCN0000035265	2	7	0	0
TRCN0000035266	0	1	0	1
TRCN0000035269	5	7	0	3
TRCN0000035272	9	26	8	8
TRCN0000035273	0	3	0	0
TRCN0000035290	11	15	2	3
TRCN0000035291	4	8	1	7
TRCN0000035292	3	14	0	5
TRCN0000035309	5	18	1	3
TRCN0000035310	0	6	1	0
TRCN0000035313	10	45	10	25
TRCN0000035335	3	15	2	1
TRCN0000035336	7	29	25	24
TRCN0000035338	17	13	3	5
TRCN0000035340	0	1	0	1
TRCN0000035341	3	0	0	0
TRCN0000035342	1	1	1	0
TRCN0000035344	0	4	0	1
TRCN0000035345	7	25	1	4
TRCN0000035346	0	6	0	1
TRCN0000035349	11	13	2	13
TRCN0000035350	0	1	1	1
TRCN0000035351	15	35	17	19
TRCN0000035382	1	0	0	0
TRCN0000035383	7	32	6	7
TRCN0000035385	0	4	0	2
TRCN0000035386	7	26	3	8
TRCN0000035387	0	2	1	3
TRCN0000035404	2	3	1	0
TRCN0000035405	3	22	5	9
TRCN0000035406	0	3	0	1
TRCN0000035441	0	6	2	0
TRCN0000035442	1	8	2	2
TRCN0000035443	2	11	1	5
TRCN0000035474	1	12	0	4
TRCN0000035475	1	13	1	2
TRCN0000035476	2	10	2	4
TRCN0000035494	1	12	1	3
TRCN0000035495	1	15	0	2
TRCN0000035498	3	5	0	4
TRCN0000035515	0	4	0	0
TRCN0000035516	3	17	6	16
TRCN0000035517	5	6	6	3
TRCN0000035534	1	2	1	10
TRCN0000035535	0	12	3	3
TRCN0000035536	1	9	0	4
TRCN0000035580	0	2	0	0
TRCN0000035582	3	12	2	2
TRCN0000035583	0	5	0	0
TRCN0000035604	1	5	0	1
TRCN0000035605	11	20	5	13
TRCN0000035606	3	22	1	4
TRCN0000035609	1	9	0	1
TRCN0000035610	2	8	0	0
TRCN0000035611	5	20	2	4
TRCN0000035629	11	29	3	5
TRCN0000035631	24	32	11	13
TRCN0000035633	508	170	320	142
TRCN0000035664	3	17	6	2
TRCN0000035665	1	6	0	0
TRCN0000035666	1	4	0	1
TRCN0000035694	1	7	0	4
TRCN0000035696	0	3	0	0
TRCN0000035698	14	32	24	18
TRCN0000035700	1	16	1	1
TRCN0000035702	0	5	1	0
TRCN0000035703	5	5	2	3
TRCN0000035709	63	47	45	36
TRCN0000035710	160	94	203	65
TRCN0000035712	1	18	0	7
TRCN0000035754	1	17	0	1
TRCN0000035755	0	3	1	2
TRCN0000035756	4	18	3	8
TRCN0000035757	1	0	0	0
TRCN0000035809	1	13	0	5
TRCN0000035811	0	9	1	4
TRCN0000035812	0	5	0	3
TRCN0000035835	1	4	0	1
TRCN0000035836	2	21	1	3
TRCN0000035837	1	2	0	3
TRCN0000035894	5	12	2	3
TRCN0000035897	1	4	1	2
TRCN0000035898	1	18	0	1
TRCN0000035909	1	10	2	1
TRCN0000035911	12	29	7	21
TRCN0000035912	20	45	20	16
TRCN0000035919	4	10	0	1
TRCN0000035920	7	11	3	9
TRCN0000035921	2	5	0	1
TRCN0000035929	2	12	3	6
TRCN0000035931	2	20	1	12
TRCN0000035932	4	13	2	6
TRCN0000035955	1	0	0	0
TRCN0000035957	29	25	4	4
TRCN0000035958	3	13	0	2
TRCN0000035959	0	15	1	0
TRCN0000035962	0	1	0	0
TRCN0000035963	2	15	1	4
TRCN0000035969	2	16	4	6
TRCN0000035970	4	9	1	1
TRCN0000035972	0	7	0	2
TRCN0000035984	4	11	1	0
TRCN0000035985	3	5	1	1
TRCN0000035986	5	26	3	8
TRCN0000036010	0	8	0	2
TRCN0000036012	2	6	0	4
TRCN0000036013	0	11	0	1
TRCN0000036034	2	14	1	1
TRCN0000036035	3	12	1	1
TRCN0000036037	42	40	40	30
TRCN0000036070	8	21	2	7
TRCN0000036072	17	41	9	24
TRCN0000036073	13	25	6	4
TRCN0000036074	69	52	20	28
TRCN0000036075	0	6	0	1
TRCN0000036076	1	9	0	0
TRCN0000036078	30	40	19	17
TRCN0000036100	0	11	0	1
TRCN0000036103	3	14	1	5
TRCN0000036110	0	2	0	2
TRCN0000036111	1	25	3	6
TRCN0000036112	6	30	3	7
TRCN0000036119	43	57	90	48
TRCN0000036120	30	31	19	13
TRCN0000036122	3	10	2	2
TRCN0000036125	0	7	2	2
TRCN0000036126	6	26	9	6
TRCN0000036127	1	7	1	2
TRCN0000036135	3	5	4	1
TRCN0000036136	11	29	10	12
